"","day","hijri_day","imsak","fajr","sunrise","duhr","asr","maghrib","isha","qiyam","cities","sunset"
"1963",2024-05-12,3,1899-12-31 04:41:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:12:00,1899-12-31 15:34:00,1899-12-31 18:22:00,1899-12-31 19:35:00,1899-12-31 00:08:00,"Ipoh","18:22"
"1964",2024-05-13,4,1899-12-31 04:41:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:12:00,1899-12-31 15:34:00,1899-12-31 18:22:00,1899-12-31 19:35:00,1899-12-31 00:08:00,"Ipoh","18:22"
"1965",2024-05-14,5,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:12:00,1899-12-31 15:35:00,1899-12-31 18:22:00,1899-12-31 19:35:00,1899-12-31 00:08:00,"Ipoh","18:22"
"1966",2024-05-15,6,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:12:00,1899-12-31 15:35:00,1899-12-31 18:22:00,1899-12-31 19:35:00,1899-12-31 00:08:00,"Ipoh","18:22"
"1967",2024-05-16,7,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:12:00,1899-12-31 15:35:00,1899-12-31 18:22:00,1899-12-31 19:36:00,1899-12-31 00:08:00,"Ipoh","18:22"
"1968",2024-05-17,8,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:12:00,1899-12-31 15:35:00,1899-12-31 18:22:00,1899-12-31 19:36:00,1899-12-31 00:08:00,"Ipoh","18:22"
"1969",2024-05-18,9,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:12:00,1899-12-31 15:36:00,1899-12-31 18:22:00,1899-12-31 19:36:00,1899-12-31 00:08:00,"Ipoh","18:22"
"1970",2024-05-19,10,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:12:00,1899-12-31 15:36:00,1899-12-31 18:22:00,1899-12-31 19:36:00,1899-12-31 00:08:00,"Ipoh","18:22"
"1971",2024-05-20,11,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:12:00,1899-12-31 15:36:00,1899-12-31 18:23:00,1899-12-31 19:37:00,1899-12-31 00:08:00,"Ipoh","18:23"
"1972",2024-05-21,12,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:12:00,1899-12-31 15:37:00,1899-12-31 18:23:00,1899-12-31 19:37:00,1899-12-31 00:08:00,"Ipoh","18:23"
"1973",2024-05-22,13,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:12:00,1899-12-31 15:37:00,1899-12-31 18:23:00,1899-12-31 19:37:00,1899-12-31 00:08:00,"Ipoh","18:23"
"1974",2024-05-23,14,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:12:00,1899-12-31 15:37:00,1899-12-31 18:23:00,1899-12-31 19:37:00,1899-12-31 00:08:00,"Ipoh","18:23"
"1975",2024-05-24,15,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:13:00,1899-12-31 15:37:00,1899-12-31 18:23:00,1899-12-31 19:38:00,1899-12-31 00:08:00,"Ipoh","18:23"
"1976",2024-05-25,16,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:13:00,1899-12-31 15:38:00,1899-12-31 18:23:00,1899-12-31 19:38:00,1899-12-31 00:08:00,"Ipoh","18:23"
"1977",2024-05-26,17,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:13:00,1899-12-31 15:38:00,1899-12-31 18:24:00,1899-12-31 19:38:00,1899-12-31 00:08:00,"Ipoh","18:24"
"1978",2024-05-27,18,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:13:00,1899-12-31 15:38:00,1899-12-31 18:24:00,1899-12-31 19:38:00,1899-12-31 00:09:00,"Ipoh","18:24"
"1979",2024-05-28,19,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:13:00,1899-12-31 15:38:00,1899-12-31 18:24:00,1899-12-31 19:39:00,1899-12-31 00:09:00,"Ipoh","18:24"
"1980",2024-05-29,20,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:13:00,1899-12-31 15:39:00,1899-12-31 18:24:00,1899-12-31 19:39:00,1899-12-31 00:09:00,"Ipoh","18:24"
"1981",2024-05-30,21,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:13:00,1899-12-31 15:39:00,1899-12-31 18:24:00,1899-12-31 19:39:00,1899-12-31 00:09:00,"Ipoh","18:24"
"1982",2024-05-31,22,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:13:00,1899-12-31 15:39:00,1899-12-31 18:24:00,1899-12-31 19:40:00,1899-12-31 00:09:00,"Ipoh","18:24"
"1983",2024-06-01,23,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:14:00,1899-12-31 15:40:00,1899-12-31 18:25:00,1899-12-31 19:40:00,1899-12-31 00:09:00,"Ipoh","18:25"
"1984",2024-06-02,24,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:14:00,1899-12-31 15:40:00,1899-12-31 18:25:00,1899-12-31 19:40:00,1899-12-31 00:09:00,"Ipoh","18:25"
"1985",2024-06-03,25,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:14:00,1899-12-31 15:40:00,1899-12-31 18:25:00,1899-12-31 19:40:00,1899-12-31 00:09:00,"Ipoh","18:25"
"1986",2024-06-04,26,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:14:00,1899-12-31 15:40:00,1899-12-31 18:25:00,1899-12-31 19:41:00,1899-12-31 00:10:00,"Ipoh","18:25"
"1987",2024-06-05,27,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:14:00,1899-12-31 15:41:00,1899-12-31 18:26:00,1899-12-31 19:41:00,1899-12-31 00:10:00,"Ipoh","18:26"
"1988",2024-06-06,28,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:14:00,1899-12-31 15:41:00,1899-12-31 18:26:00,1899-12-31 19:41:00,1899-12-31 00:10:00,"Ipoh","18:26"
"1989",2024-06-07,29,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:15:00,1899-12-31 15:41:00,1899-12-31 18:26:00,1899-12-31 19:42:00,1899-12-31 00:10:00,"Ipoh","18:26"
"1990",2024-06-08,30,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:15:00,1899-12-31 15:41:00,1899-12-31 18:26:00,1899-12-31 19:42:00,1899-12-31 00:10:00,"Ipoh","18:26"
"1991",2024-06-09,1,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:15:00,1899-12-31 15:42:00,1899-12-31 18:26:00,1899-12-31 19:42:00,1899-12-31 00:11:00,"Ipoh","18:26"
"1992",2024-06-10,2,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:15:00,1899-12-31 15:42:00,1899-12-31 18:27:00,1899-12-31 19:42:00,1899-12-31 00:11:00,"Ipoh","18:27"
"1993",2024-06-11,3,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:15:00,1899-12-31 15:42:00,1899-12-31 18:27:00,1899-12-31 19:43:00,1899-12-31 00:11:00,"Ipoh","18:27"
"1994",2024-06-12,4,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:16:00,1899-12-31 15:42:00,1899-12-31 18:27:00,1899-12-31 19:43:00,1899-12-31 00:11:00,"Ipoh","18:27"
"1995",2024-06-13,5,1899-12-31 04:39:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:16:00,1899-12-31 15:43:00,1899-12-31 18:27:00,1899-12-31 19:43:00,1899-12-31 00:11:00,"Ipoh","18:27"
"1996",2024-06-14,6,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:16:00,1899-12-31 15:43:00,1899-12-31 18:28:00,1899-12-31 19:43:00,1899-12-31 00:12:00,"Ipoh","18:28"
"1997",2024-06-15,7,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:16:00,1899-12-31 15:43:00,1899-12-31 18:28:00,1899-12-31 19:44:00,1899-12-31 00:12:00,"Ipoh","18:28"
"1998",2024-06-16,8,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:16:00,1899-12-31 15:43:00,1899-12-31 18:28:00,1899-12-31 19:44:00,1899-12-31 00:12:00,"Ipoh","18:28"
"1999",2024-06-17,9,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:17:00,1899-12-31 15:44:00,1899-12-31 18:28:00,1899-12-31 19:44:00,1899-12-31 00:12:00,"Ipoh","18:28"
"2000",2024-06-18,10,1899-12-31 04:40:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:17:00,1899-12-31 15:44:00,1899-12-31 18:29:00,1899-12-31 19:44:00,1899-12-31 00:12:00,"Ipoh","18:29"
"2001",2024-06-19,11,1899-12-31 04:41:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:17:00,1899-12-31 15:44:00,1899-12-31 18:29:00,1899-12-31 19:45:00,1899-12-31 00:13:00,"Ipoh","18:29"
"2002",2024-06-20,12,1899-12-31 04:41:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:17:00,1899-12-31 15:44:00,1899-12-31 18:29:00,1899-12-31 19:45:00,1899-12-31 00:13:00,"Ipoh","18:29"
"2003",2024-06-21,13,1899-12-31 04:41:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:18:00,1899-12-31 15:45:00,1899-12-31 18:29:00,1899-12-31 19:45:00,1899-12-31 00:13:00,"Ipoh","18:29"
"2004",2024-06-22,14,1899-12-31 04:41:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:18:00,1899-12-31 15:45:00,1899-12-31 18:29:00,1899-12-31 19:45:00,1899-12-31 00:13:00,"Ipoh","18:29"
"2005",2024-06-23,15,1899-12-31 04:41:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:18:00,1899-12-31 15:45:00,1899-12-31 18:30:00,1899-12-31 19:46:00,1899-12-31 00:13:00,"Ipoh","18:30"
"2006",2024-06-24,16,1899-12-31 04:42:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:18:00,1899-12-31 15:45:00,1899-12-31 18:30:00,1899-12-31 19:46:00,1899-12-31 00:14:00,"Ipoh","18:30"
"2007",2024-06-25,17,1899-12-31 04:42:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:18:00,1899-12-31 15:45:00,1899-12-31 18:30:00,1899-12-31 19:46:00,1899-12-31 00:14:00,"Ipoh","18:30"
"2008",2024-06-26,18,1899-12-31 04:42:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:19:00,1899-12-31 15:46:00,1899-12-31 18:30:00,1899-12-31 19:46:00,1899-12-31 00:14:00,"Ipoh","18:30"
"2009",2024-06-27,19,1899-12-31 04:42:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:19:00,1899-12-31 15:46:00,1899-12-31 18:30:00,1899-12-31 19:46:00,1899-12-31 00:14:00,"Ipoh","18:30"
"2010",2024-06-28,20,1899-12-31 04:43:00,1899-12-31 04:43:00,"04:43",1899-12-31 12:19:00,1899-12-31 15:46:00,1899-12-31 18:31:00,1899-12-31 19:46:00,1899-12-31 00:15:00,"Ipoh","18:31"
"2011",2024-06-29,21,1899-12-31 04:43:00,1899-12-31 04:43:00,"04:43",1899-12-31 12:19:00,1899-12-31 15:46:00,1899-12-31 18:31:00,1899-12-31 19:47:00,1899-12-31 00:15:00,"Ipoh","18:31"
"2012",2024-06-30,22,1899-12-31 04:43:00,1899-12-31 04:43:00,"04:43",1899-12-31 12:19:00,1899-12-31 15:46:00,1899-12-31 18:31:00,1899-12-31 19:47:00,1899-12-31 00:15:00,"Ipoh","18:31"
"2013",2024-07-01,23,1899-12-31 04:43:00,1899-12-31 04:43:00,"04:43",1899-12-31 12:20:00,1899-12-31 15:46:00,1899-12-31 18:31:00,1899-12-31 19:47:00,1899-12-31 00:15:00,"Ipoh","18:31"
"2014",2024-07-02,24,1899-12-31 04:44:00,1899-12-31 04:44:00,"04:44",1899-12-31 12:20:00,1899-12-31 15:47:00,1899-12-31 18:31:00,1899-12-31 19:47:00,1899-12-31 00:15:00,"Ipoh","18:31"
"2015",2024-07-03,25,1899-12-31 04:44:00,1899-12-31 04:44:00,"04:44",1899-12-31 12:20:00,1899-12-31 15:47:00,1899-12-31 18:31:00,1899-12-31 19:47:00,1899-12-31 00:15:00,"Ipoh","18:31"
"2016",2024-07-04,26,1899-12-31 04:44:00,1899-12-31 04:44:00,"04:44",1899-12-31 12:20:00,1899-12-31 15:47:00,1899-12-31 18:32:00,1899-12-31 19:47:00,1899-12-31 00:16:00,"Ipoh","18:32"
"2017",2024-07-05,27,1899-12-31 04:45:00,1899-12-31 04:45:00,"04:45",1899-12-31 12:20:00,1899-12-31 15:47:00,1899-12-31 18:32:00,1899-12-31 19:47:00,1899-12-31 00:16:00,"Ipoh","18:32"
"2018",2024-07-06,28,1899-12-31 04:45:00,1899-12-31 04:45:00,"04:45",1899-12-31 12:21:00,1899-12-31 15:47:00,1899-12-31 18:32:00,1899-12-31 19:47:00,1899-12-31 00:16:00,"Ipoh","18:32"
"2019",2024-07-07,29,1899-12-31 04:45:00,1899-12-31 04:45:00,"04:45",1899-12-31 12:21:00,1899-12-31 15:47:00,1899-12-31 18:32:00,1899-12-31 19:47:00,1899-12-31 00:16:00,"Ipoh","18:32"
"2020",2024-07-08,30,1899-12-31 04:45:00,1899-12-31 04:45:00,"04:45",1899-12-31 12:21:00,1899-12-31 15:47:00,1899-12-31 18:32:00,1899-12-31 19:47:00,1899-12-31 00:16:00,"Ipoh","18:32"
"2021",2024-07-09,1,1899-12-31 04:46:00,1899-12-31 04:46:00,"04:46",1899-12-31 12:21:00,1899-12-31 15:47:00,1899-12-31 18:32:00,1899-12-31 19:47:00,1899-12-31 00:16:00,"Ipoh","18:32"
"2022",2024-07-10,2,1899-12-31 04:46:00,1899-12-31 04:46:00,"04:46",1899-12-31 12:21:00,1899-12-31 15:47:00,1899-12-31 18:32:00,1899-12-31 19:47:00,1899-12-31 00:17:00,"Ipoh","18:32"
"2023",2024-07-11,3,1899-12-31 04:46:00,1899-12-31 04:46:00,"04:46",1899-12-31 12:21:00,1899-12-31 15:47:00,1899-12-31 18:32:00,1899-12-31 19:47:00,1899-12-31 00:17:00,"Ipoh","18:32"
"2024",2024-07-12,4,1899-12-31 04:46:00,1899-12-31 04:46:00,"04:46",1899-12-31 12:21:00,1899-12-31 15:47:00,1899-12-31 18:32:00,1899-12-31 19:47:00,1899-12-31 00:17:00,"Ipoh","18:32"
"2025",2024-07-13,5,1899-12-31 04:47:00,1899-12-31 04:47:00,"04:47",1899-12-31 12:21:00,1899-12-31 15:47:00,1899-12-31 18:32:00,1899-12-31 19:47:00,1899-12-31 00:17:00,"Ipoh","18:32"
"2026",2024-07-14,6,1899-12-31 04:47:00,1899-12-31 04:47:00,"04:47",1899-12-31 12:22:00,1899-12-31 15:47:00,1899-12-31 18:32:00,1899-12-31 19:47:00,1899-12-31 00:17:00,"Ipoh","18:32"
"2027",2024-07-15,7,1899-12-31 04:47:00,1899-12-31 04:47:00,"04:47",1899-12-31 12:22:00,1899-12-31 15:47:00,1899-12-31 18:33:00,1899-12-31 19:47:00,1899-12-31 00:17:00,"Ipoh","18:33"
"2028",2024-07-16,8,1899-12-31 04:48:00,1899-12-31 04:48:00,"04:48",1899-12-31 12:22:00,1899-12-31 15:47:00,1899-12-31 18:33:00,1899-12-31 19:47:00,1899-12-31 00:17:00,"Ipoh","18:33"
"2029",2024-07-17,9,1899-12-31 04:48:00,1899-12-31 04:48:00,"04:48",1899-12-31 12:22:00,1899-12-31 15:47:00,1899-12-31 18:33:00,1899-12-31 19:47:00,1899-12-31 00:17:00,"Ipoh","18:33"
"2030",2024-07-18,10,1899-12-31 04:48:00,1899-12-31 04:48:00,"04:48",1899-12-31 12:22:00,1899-12-31 15:47:00,1899-12-31 18:33:00,1899-12-31 19:47:00,1899-12-31 00:18:00,"Ipoh","18:33"
"2031",2024-07-19,11,1899-12-31 04:48:00,1899-12-31 04:48:00,"04:48",1899-12-31 12:22:00,1899-12-31 15:47:00,1899-12-31 18:33:00,1899-12-31 19:47:00,1899-12-31 00:18:00,"Ipoh","18:33"
"2032",2024-07-20,12,1899-12-31 04:49:00,1899-12-31 04:49:00,"04:49",1899-12-31 12:22:00,1899-12-31 15:47:00,1899-12-31 18:33:00,1899-12-31 19:47:00,1899-12-31 00:18:00,"Ipoh","18:33"
"2033",2024-07-21,13,1899-12-31 04:49:00,1899-12-31 04:49:00,"04:49",1899-12-31 12:22:00,1899-12-31 15:46:00,1899-12-31 18:33:00,1899-12-31 19:47:00,1899-12-31 00:18:00,"Ipoh","18:33"
"2034",2024-07-22,14,1899-12-31 04:49:00,1899-12-31 04:49:00,"04:49",1899-12-31 12:22:00,1899-12-31 15:46:00,1899-12-31 18:32:00,1899-12-31 19:46:00,1899-12-31 00:18:00,"Ipoh","18:32"
"2035",2024-07-23,15,1899-12-31 04:49:00,1899-12-31 04:49:00,"04:49",1899-12-31 12:22:00,1899-12-31 15:46:00,1899-12-31 18:32:00,1899-12-31 19:46:00,1899-12-31 00:18:00,"Ipoh","18:32"
"2036",2024-07-24,16,1899-12-31 04:49:00,1899-12-31 04:49:00,"04:49",1899-12-31 12:22:00,1899-12-31 15:46:00,1899-12-31 18:32:00,1899-12-31 19:46:00,1899-12-31 00:18:00,"Ipoh","18:32"
"2037",2024-07-25,17,1899-12-31 04:50:00,1899-12-31 04:50:00,"04:50",1899-12-31 12:22:00,1899-12-31 15:46:00,1899-12-31 18:32:00,1899-12-31 19:46:00,1899-12-31 00:18:00,"Ipoh","18:32"
"2038",2024-07-26,18,1899-12-31 04:50:00,1899-12-31 04:50:00,"04:50",1899-12-31 12:22:00,1899-12-31 15:45:00,1899-12-31 18:32:00,1899-12-31 19:46:00,1899-12-31 00:18:00,"Ipoh","18:32"
"2039",2024-07-27,19,1899-12-31 04:50:00,1899-12-31 04:50:00,"04:50",1899-12-31 12:22:00,1899-12-31 15:45:00,1899-12-31 18:32:00,1899-12-31 19:46:00,1899-12-31 00:18:00,"Ipoh","18:32"
"2040",2024-07-28,20,1899-12-31 04:50:00,1899-12-31 04:50:00,"04:50",1899-12-31 12:22:00,1899-12-31 15:45:00,1899-12-31 18:32:00,1899-12-31 19:45:00,1899-12-31 00:18:00,"Ipoh","18:32"
"2041",2024-07-29,21,1899-12-31 04:51:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:22:00,1899-12-31 15:45:00,1899-12-31 18:32:00,1899-12-31 19:45:00,1899-12-31 00:18:00,"Ipoh","18:32"
"2042",2024-07-30,22,1899-12-31 04:51:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:22:00,1899-12-31 15:44:00,1899-12-31 18:32:00,1899-12-31 19:45:00,1899-12-31 00:18:00,"Ipoh","18:32"
"2043",2024-07-31,23,1899-12-31 04:51:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:22:00,1899-12-31 15:44:00,1899-12-31 18:32:00,1899-12-31 19:45:00,1899-12-31 00:18:00,"Ipoh","18:32"
"2044",2024-08-01,24,1899-12-31 04:51:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:22:00,1899-12-31 15:44:00,1899-12-31 18:31:00,1899-12-31 19:44:00,1899-12-31 00:18:00,"Ipoh","18:31"
"2045",2024-08-02,25,1899-12-31 04:51:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:22:00,1899-12-31 15:43:00,1899-12-31 18:31:00,1899-12-31 19:44:00,1899-12-31 00:18:00,"Ipoh","18:31"
"2046",2024-08-03,26,1899-12-31 04:51:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:22:00,1899-12-31 15:43:00,1899-12-31 18:31:00,1899-12-31 19:44:00,1899-12-31 00:18:00,"Ipoh","18:31"
"2047",2024-08-04,27,1899-12-31 04:51:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:22:00,1899-12-31 15:43:00,1899-12-31 18:31:00,1899-12-31 19:43:00,1899-12-31 00:17:00,"Ipoh","18:31"
"2048",2024-08-05,28,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:22:00,1899-12-31 15:42:00,1899-12-31 18:31:00,1899-12-31 19:43:00,1899-12-31 00:17:00,"Ipoh","18:31"
"2049",2024-08-06,29,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:22:00,1899-12-31 15:42:00,1899-12-31 18:30:00,1899-12-31 19:43:00,1899-12-31 00:17:00,"Ipoh","18:30"
"2050",2024-08-07,30,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:21:00,1899-12-31 15:41:00,1899-12-31 18:30:00,1899-12-31 19:42:00,1899-12-31 00:17:00,"Ipoh","18:30"
"2051",2024-08-08,1,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:21:00,1899-12-31 15:41:00,1899-12-31 18:30:00,1899-12-31 19:42:00,1899-12-31 00:17:00,"Ipoh","18:30"
"2052",2024-08-09,2,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:21:00,1899-12-31 15:40:00,1899-12-31 18:30:00,1899-12-31 19:42:00,1899-12-31 00:17:00,"Ipoh","18:30"
"2053",2024-08-10,3,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:21:00,1899-12-31 15:40:00,1899-12-31 18:29:00,1899-12-31 19:41:00,1899-12-31 00:17:00,"Ipoh","18:29"
"2054",2024-08-11,4,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:21:00,1899-12-31 15:39:00,1899-12-31 18:29:00,1899-12-31 19:41:00,1899-12-31 00:17:00,"Ipoh","18:29"
"2055",2024-08-12,5,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:21:00,1899-12-31 15:39:00,1899-12-31 18:29:00,1899-12-31 19:41:00,1899-12-31 00:16:00,"Ipoh","18:29"
"2056",2024-08-13,6,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:21:00,1899-12-31 15:38:00,1899-12-31 18:29:00,1899-12-31 19:40:00,1899-12-31 00:16:00,"Ipoh","18:29"
"2057",2024-08-14,7,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:20:00,1899-12-31 15:37:00,1899-12-31 18:28:00,1899-12-31 19:40:00,1899-12-31 00:16:00,"Ipoh","18:28"
"2058",2024-08-15,8,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:20:00,1899-12-31 15:37:00,1899-12-31 18:28:00,1899-12-31 19:39:00,1899-12-31 00:16:00,"Ipoh","18:28"
"2059",2024-08-16,9,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:20:00,1899-12-31 15:36:00,1899-12-31 18:28:00,1899-12-31 19:39:00,1899-12-31 00:16:00,"Ipoh","18:28"
"2060",2024-08-17,10,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:20:00,1899-12-31 15:36:00,1899-12-31 18:27:00,1899-12-31 19:38:00,1899-12-31 00:15:00,"Ipoh","18:27"
"2061",2024-08-18,11,1899-12-31 04:53:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:19:00,1899-12-31 15:35:00,1899-12-31 18:27:00,1899-12-31 19:38:00,1899-12-31 00:15:00,"Ipoh","18:27"
"2062",2024-08-19,12,1899-12-31 04:53:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:19:00,1899-12-31 15:34:00,1899-12-31 18:27:00,1899-12-31 19:38:00,1899-12-31 00:15:00,"Ipoh","18:27"
"2063",2024-08-20,13,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:19:00,1899-12-31 15:33:00,1899-12-31 18:26:00,1899-12-31 19:37:00,1899-12-31 00:15:00,"Ipoh","18:26"
"2064",2024-08-21,14,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:19:00,1899-12-31 15:33:00,1899-12-31 18:26:00,1899-12-31 19:37:00,1899-12-31 00:15:00,"Ipoh","18:26"
"2065",2024-08-22,15,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:19:00,1899-12-31 15:32:00,1899-12-31 18:26:00,1899-12-31 19:36:00,1899-12-31 00:14:00,"Ipoh","18:26"
"2066",2024-08-23,16,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:18:00,1899-12-31 15:31:00,1899-12-31 18:25:00,1899-12-31 19:36:00,1899-12-31 00:14:00,"Ipoh","18:25"
"2067",2024-08-24,17,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:18:00,1899-12-31 15:30:00,1899-12-31 18:25:00,1899-12-31 19:35:00,1899-12-31 00:14:00,"Ipoh","18:25"
"2068",2024-08-25,18,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:18:00,1899-12-31 15:29:00,1899-12-31 18:24:00,1899-12-31 19:35:00,1899-12-31 00:14:00,"Ipoh","18:24"
"2069",2024-08-26,19,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:17:00,1899-12-31 15:29:00,1899-12-31 18:24:00,1899-12-31 19:34:00,1899-12-31 00:13:00,"Ipoh","18:24"
"2070",2024-08-27,20,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:17:00,1899-12-31 15:28:00,1899-12-31 18:24:00,1899-12-31 19:34:00,1899-12-31 00:13:00,"Ipoh","18:24"
"2071",2024-08-28,21,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:17:00,1899-12-31 15:27:00,1899-12-31 18:23:00,1899-12-31 19:33:00,1899-12-31 00:13:00,"Ipoh","18:23"
"2072",2024-08-29,22,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:17:00,1899-12-31 15:26:00,1899-12-31 18:23:00,1899-12-31 19:33:00,1899-12-31 00:12:00,"Ipoh","18:23"
"2073",2024-08-30,23,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:16:00,1899-12-31 15:25:00,1899-12-31 18:22:00,1899-12-31 19:32:00,1899-12-31 00:12:00,"Ipoh","18:22"
"2074",2024-08-31,24,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:16:00,1899-12-31 15:24:00,1899-12-31 18:22:00,1899-12-31 19:32:00,1899-12-31 00:12:00,"Ipoh","18:22"
"2075",2024-09-01,25,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:16:00,1899-12-31 15:23:00,1899-12-31 18:21:00,1899-12-31 19:31:00,1899-12-31 00:11:00,"Ipoh","18:21"
"2076",2024-09-02,26,1899-12-31 04:52:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:15:00,1899-12-31 15:22:00,1899-12-31 18:21:00,1899-12-31 19:31:00,1899-12-31 00:11:00,"Ipoh","18:21"
"2077",2024-09-03,27,1899-12-31 04:51:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:15:00,1899-12-31 15:21:00,1899-12-31 18:21:00,1899-12-31 19:30:00,1899-12-31 00:11:00,"Ipoh","18:21"
